Cluster,InvoiceNo,ProductName
1.0,561699,3550
3.0,561699,3354
1.0,561700,2538
1.0,561700,1950
1.0,561700,3757
1.0,561701,3537
1.0,561701,1891
1.0,561701,2498
3.0,561701,3424
0.0,561702,1651
0.0,561702,3054
0.0,561702,1680
0.0,561702,2269
0.0,561702,185
1.0,561702,266
0.0,561702,993
0.0,561704,2003
0.0,561704,3420
0.0,561704,3424
0.0,561704,3417
0.0,561704,3576
0.0,561704,3210
0.0,561704,100
0.0,561704,1696
0.0,561704,949
0.0,561704,2282
0.0,561704,1741
0.0,561704,2734
0.0,561704,891
3.0,561705,3040
0.0,561706,142
0.0,561706,137
1.0,561706,1713
1.0,561706,1712
1.0,561706,1705
1.0,561708,3238
1.0,561708,1879
0.0,561708,3477
0.0,561709,292
0.0,561709,3674
1.0,561709,1561
1.0,561709,1559
0.0,561709,950
0.0,561709,2032
0.0,561709,3212
0.0,561710,2282
0.0,561710,3491
0.0,561710,3492
0.0,561710,3540
0.0,561710,1948
1.0,561710,1526
0.0,561710,1129
0.0,561710,1395
0.0,561710,2314
0.0,561710,1600
0.0,561710,1743
0.0,561710,3391
0.0,561710,3505
3.0,561711,3681
3.0,561711,3672
1.0,561711,2496
2.0,561711,2179
3.0,561711,3405
1.0,561711,2976
1.0,561712,3170
1.0,561712,1528
0.0,561712,3205
0.0,561712,3663
0.0,561712,3661
0.0,561712,2066
0.0,561712,3615
0.0,561712,999
0.0,561712,2627
0.0,561712,851
0.0,561712,3238
0.0,561712,2994
0.0,561712,1677
0.0,561712,3177
0.0,561712,3309
0.0,561712,2799
0.0,561712,1880
0.0,561712,1882
0.0,561712,1881
0.0,561712,1877
0.0,561712,1733
0.0,561714,2695
0.0,561714,1370
0.0,561714,1368
0.0,561714,2452
1.0,561715,798
3.0,561715,3424
1.0,561715,1891
1.0,561715,1629
1.0,561715,3263
2.0,561715,2201
1.0,561715,590
1.0,561715,3615
1.0,561715,3006
0.0,561715,2997
0.0,561719,1396
2.0,561719,2189
0.0,561719,2269
1.0,561719,2184
1.0,561732,1014
1.0,561732,1012
3.0,561743,3169
0.0,561750,1165
0.0,561750,1161
1.0,561750,3335
0.0,561750,1845
1.0,561750,3304
1.0,561750,1722
1.0,561750,1703
1.0,561750,1702
1.0,561750,1705
1.0,561750,1716
0.0,561773,1162
0.0,561773,3006
0.0,561773,2542
0.0,561773,1259
0.0,561773,3014
0.0,561773,75
0.0,561773,1880
0.0,561773,1709
0.0,561773,1718
0.0,561773,1715
0.0,561773,1700
0.0,561773,2667
0.0,561773,1703
0.0,561773,3586
1.0,561773,1149
0.0,561773,134
0.0,561773,279
0.0,561773,3225
0.0,561773,2039
0.0,561773,3430
0.0,561773,851
0.0,561773,3042
0.0,561773,3279
0.0,561773,3052
0.0,561774,1891
3.0,561774,3416
0.0,561774,2282
0.0,561774,3202
0.0,561774,140
0.0,561774,138
0.0,561774,1703
0.0,561774,1879
0.0,561774,2842
1.0,561783,3264
1.0,561783,100
3.0,561783,3740
1.0,561783,618
1.0,561783,1079
1.0,561783,3329
1.0,561783,610
1.0,561783,1141
1.0,561794,1711
1.0,561794,1879
2.0,561794,2201
0.0,561794,2066
3.0,561794,3170
1.0,561794,1526
0.0,561794,2905
1.0,561794,2186
0.0,561795,2269
3.0,561795,3059
3.0,561795,3712
0.0,561795,3579
0.0,561795,3582
0.0,561795,689
1.0,561795,2150
1.0,561795,2657
1.0,561795,2194
1.0,561795,3109
1.0,561795,2286
0.0,561795,2336
3.0,561795,3044
0.0,561795,2653
0.0,561795,2335
0.0,561795,464
0.0,561795,1242
0.0,561795,2535
1.0,561796,3404
0.0,561796,1165
1.0,561796,1173
0.0,561797,3401
1.0,561797,1710
1.0,561797,1719
1.0,561797,1721
0.0,561797,1161
1.0,561797,2802
1.0,561797,1718
1.0,561798,127
1.0,561798,3479
0.0,561798,3478
1.0,561798,3046
0.0,561798,2452
0.0,561798,1469
0.0,561798,137
0.0,561798,142
1.0,561798,3615
0.0,561798,2973
1.0,561799,2191
0.0,561799,1391
1.0,561799,2475
1.0,561799,223
0.0,561799,1012
0.0,561799,2930
0.0,561799,2733
0.0,561799,2955
0.0,561799,1495
0.0,561799,3275
1.0,561799,1302
1.0,561800,1711
1.0,561800,1713
1.0,561800,1715
1.0,561801,1881
1.0,561801,3689
1.0,561801,2979
1.0,561804,1710
1.0,561804,1718
1.0,561804,1715
0.0,561804,2269
0.0,561804,673
1.0,561806,667
1.0,561806,3223
1.0,561806,3304
0.0,561806,1259
0.0,561807,3275
0.0,561807,2610
0.0,561807,2244
0.0,561807,3500
0.0,561807,2694
0.0,561807,499
0.0,561807,536
0.0,561807,2995
0.0,561807,3686
1.0,561808,1713
1.0,561808,1711
1.0,561808,1702
1.0,561808,2651
1.0,561808,669
1.0,561808,667
1.0,561808,671
1.0,561808,3305
1.0,561814,3481
1.0,561814,2974
1.0,561814,3772
0.0,561814,2269
0.0,561814,3368
1.0,561817,1715
1.0,561817,1711
0.0,561818,1565
0.0,561818,3212
0.0,561818,3242
0.0,561818,3341
0.0,561818,722
0.0,561818,1105
0.0,561819,853
0.0,561819,2267
1.0,561857,3065
1.0,561857,2186
2.0,561857,2203
1.0,561857,1707
0.0,561857,3615
1.0,561857,1551
0.0,561857,1161
1.0,561857,1014
1.0,561857,1710
1.0,561858,1881
1.0,561858,1889
2.0,561859,2548
2.0,561859,1751
0.0,561859,2549
0.0,561859,3565
0.0,561859,2550
1.0,561860,2959
1.0,561860,2038
1.0,561860,1915
1.0,561860,1913
0.0,561860,251
0.0,561860,720
0.0,561860,413
0.0,561862,3100
0.0,561862,3414
0.0,561862,2026
1.0,561863,3170
3.0,561863,3182
0.0,561867,3294
0.0,561867,3189
0.0,561867,1578
0.0,561867,1885
0.0,561867,3368
0.0,561867,2269
0.0,561867,2032
0.0,561867,3421
0.0,561867,230
0.0,561867,1170
0.0,561867,3664
0.0,561867,667
0.0,561867,1712
0.0,561867,2665
0.0,561868,267
0.0,561868,3399
0.0,561868,1704
0.0,561868,3377
0.0,561868,1890
0.0,561868,1877
0.0,561868,1715
0.0,561868,1706
0.0,561868,668
0.0,561868,2475
0.0,561868,2842
0.0,561868,1705
0.0,561868,1890
0.0,561868,1881
0.0,561868,3400
0.0,561868,1879
0.0,561868,656
0.0,561868,1743
0.0,561868,3391
0.0,561868,3471
0.0,561868,1899
0.0,561868,1348
0.0,561868,666
0.0,561868,1948
0.0,561868,1133
0.0,561868,2594
0.0,561868,798
0.0,561869,3265
0.0,561869,964
0.0,561869,3275
0.0,561869,2708
0.0,561869,1651
0.0,561869,3202
0.0,561869,1991
0.0,561869,1565
0.0,561869,1566
0.0,561869,2022
0.0,561869,1599
0.0,561869,1880
0.0,561869,2674
0.0,561869,3093
0.0,561869,655
0.0,561869,2608
0.0,561869,3615
1.0,561870,1915
1.0,561870,2467
1.0,561870,1113
1.0,561870,1797
1.0,561870,1966
1.0,561870,389
0.0,561870,3774
2.0,561870,2202
0.0,561870,2932
0.0,561870,2908
1.0,561870,778
0.0,561870,2682
0.0,561870,945
0.0,561870,805
0.0,561870,803
0.0,561870,3646
2.0,561870,2175
1.0,561870,2193
2.0,561870,1902
3.0,561870,3376
3.0,561870,3398
1.0,561870,1210
1.0,561870,2020
1.0,561871,523
1.0,561871,1701
1.0,561871,1342
0.0,561871,325
1.0,561871,436
1.0,561871,2367
0.0,561871,2962
0.0,561872,1364
3.0,561873,3734
0.0,561873,549
1.0,561873,2163
0.0,561873,2594
0.0,561873,649
0.0,561873,1967
0.0,561873,2269
0.0,561873,798
0.0,561873,1789
1.0,561873,272
0.0,561873,328
0.0,561874,260
0.0,561874,3275
0.0,561874,1073
0.0,561874,1070
0.0,561874,2658
0.0,561874,904
0.0,561874,2932
0.0,561874,2475
0.0,561874,2842
3.0,561874,3740
0.0,561874,2742
0.0,561874,3082
0.0,561874,3086
0.0,561874,771
0.0,561874,2593
0.0,561874,2963
0.0,561874,3093
0.0,561874,3674
0.0,561874,2309
0.0,561874,209
0.0,561874,210
1.0,561874,418
2.0,561874,2558
0.0,561876,1562
0.0,561876,2088
0.0,561876,1502
0.0,561876,1348
0.0,561876,1950
0.0,561876,3615
0.0,561876,2325
0.0,561876,1331
0.0,561877,2445
0.0,561877,2804
1.0,561877,467
1.0,561877,2283
1.0,561877,1881
0.0,561877,2803
1.0,561877,1879
1.0,561877,1880
0.0,561877,1711
1.0,561877,2174
0.0,561877,1893
0.0,561877,3177
0.0,561878,1144
0.0,561878,3623
1.0,561878,2204
0.0,561878,1352
0.0,561878,3333
0.0,561878,3348
0.0,561878,1401
2.0,561879,2449
1.0,561879,2979
3.0,561879,3043
0.0,561879,2689
0.0,561879,140
0.0,561879,137
0.0,561879,141
0.0,561879,715
1.0,561879,1881
0.0,561879,1166
0.0,561879,2127
1.0,561879,723
1.0,561879,2538
0.0,561879,3310
0.0,561881,3678
0.0,561881,3674
1.0,561881,1710
1.0,561881,1888
1.0,561881,2367
0.0,561881,1170
0.0,561882,2529
2.0,561882,1940
1.0,561882,3140
1.0,561882,3475
1.0,561882,1561
0.0,561882,361
0.0,561882,1803
0.0,561882,3031
0.0,561882,3510
0.0,561882,546
0.0,561883,3337
0.0,561883,3430
0.0,561884,1679
0.0,561884,3210
0.0,561884,1362
0.0,561884,1593
0.0,561884,1591
0.0,561884,1589
0.0,561884,13
0.0,561884,848
0.0,561884,1201
0.0,561884,3678
0.0,561884,3171
0.0,561884,1332
0.0,561885,3621
0.0,561885,5
0.0,561885,292
0.0,561885,1352
0.0,561885,926
0.0,561885,241
0.0,561885,2140
0.0,561885,295
0.0,561885,1178
0.0,561885,759
0.0,561885,762
0.0,561885,760
0.0,561885,2830
0.0,561885,2372
0.0,561885,890
0.0,561885,2990
0.0,561885,3251
0.0,561885,3289
0.0,561885,2020
0.0,561885,2279
0.0,561885,2281
0.0,561885,2276
0.0,561885,1687
0.0,561885,2473
0.0,561885,2789
0.0,561885,2790
0.0,561885,2664
0.0,561885,3113
0.0,561885,3452
0.0,561885,2411
0.0,561885,1432
3.0,561887,3086
1.0,561887,2019
1.0,561887,2475
0.0,561887,784
1.0,561887,2801
1.0,561887,3665
0.0,561888,2924
1.0,561888,1332
1.0,561888,1891
1.0,561888,3255
1.0,561888,2687
1.0,561888,3050
3.0,561888,3416
3.0,561888,3424
0.0,561888,2593
0.0,561888,2314
0.0,561889,3690
0.0,561889,1487
1.0,561889,3475
1.0,561889,1526
0.0,561889,1109
1.0,561889,1887
1.0,561889,1882
0.0,561889,2602
1.0,561889,3778
1.0,561890,100
3.0,561890,3040
3.0,561890,2935
3.0,561890,2932
0.0,561891,2314
0.0,561891,3661
0.0,561891,2631
0.0,561891,3774
0.0,561891,3069
0.0,561891,848
0.0,561891,2667
0.0,561891,1469
0.0,561891,1532
0.0,561891,2658
0.0,561893,684
0.0,561893,3113
0.0,561893,853
0.0,561893,1936
0.0,561893,1283
0.0,561893,1881
0.0,561893,2594
0.0,561893,1720
0.0,561893,778
0.0,561893,2930
0.0,561893,2497
0.0,561893,3356
0.0,561893,3062
0.0,561893,3577
0.0,561893,3253
0.0,561893,2802
0.0,561893,3299
0.0,561893,2799
0.0,561893,1755
0.0,561893,457
0.0,561893,2742
3.0,561894,3182
0.0,561894,2742
0.0,561894,3661
0.0,561894,2635
0.0,561894,2708
0.0,561894,3552
0.0,561894,1935
0.0,561894,2581
0.0,561894,802
0.0,561894,2040
0.0,561894,2695
0.0,561894,2608
1.0,561894,618
1.0,561894,3184
1.0,561894,610
0.0,561894,2500
0.0,561894,2498
0.0,561894,2496
0.0,561894,597
0.0,561894,268
0.0,561894,1865
0.0,561894,1913
0.0,561894,1991
0.0,561894,2178
0.0,561894,210
0.0,561894,3169
0.0,561894,3417
0.0,561894,3414
0.0,561894,1052
0.0,561894,3059
0.0,561894,2968
0.0,561894,2961
0.0,561894,1113
0.0,561894,1352
0.0,561894,1593
0.0,561894,2475
0.0,561894,2842
0.0,561894,1882
0.0,561894,1888
0.0,561894,2729
0.0,561894,690
0.0,561894,2802
0.0,561894,3615
0.0,561894,1319
0.0,561894,800
0.0,561894,1369
0.0,561894,520
0.0,561894,798
0.0,561894,2185
0.0,561894,953
0.0,561894,1639
0.0,561894,2066
0.0,561894,3034
0.0,561894,3430
0.0,561894,1117
0.0,561894,2166
0.0,561894,2740
0.0,561894,2967
0.0,561894,62
0.0,561894,3309
0.0,561894,851
0.0,561894,2189
0.0,561894,3238
0.0,561894,2200
0.0,561894,3043
0.0,561894,1469
0.0,561894,550
0.0,561894,551
0.0,561894,692
0.0,561894,3268
0.0,561894,771
0.0,561894,2790
0.0,561894,2672
0.0,561894,457
0.0,561894,2848
0.0,561894,64
0.0,561894,1280
1.0,561896,2193
1.0,561896,1714
1.0,561896,1710
1.0,561896,1702
0.0,561896,1360
0.0,561896,532
1.0,561896,721
1.0,561896,1719
0.0,561896,2804
0.0,561896,785
1.0,561896,969
0.0,561896,2739
0.0,561896,2601
0.0,561897,1332
0.0,561897,1331
0.0,561897,18
0.0,561897,1881
0.0,561897,3391
0.0,561897,1885
0.0,561897,2833
0.0,561897,3016
0.0,561897,3021
0.0,561897,1337
0.0,561897,3241
0.0,561897,1093
1.0,561897,2379
0.0,561897,1938
0.0,561897,2425
0.0,561897,3178
0.0,561897,3319
0.0,561897,3305
0.0,561897,3421
0.0,561897,502
0.0,561897,1494
0.0,561897,3174
0.0,561897,3110
0.0,561897,1170
0.0,561897,39
0.0,561898,42
0.0,561898,1109
0.0,561898,1105
1.0,561898,2693
0.0,561898,1364
1.0,561898,2711
0.0,561898,3031
2.0,561898,2498
2.0,561898,2196
0.0,561898,185
1.0,561898,3468
1.0,561898,1931
0.0,561898,1784
1.0,561898,1915
1.0,561898,1122
0.0,561898,3474
0.0,561899,853
1.0,561899,2325
1.0,561899,3226
1.0,561899,2656
0.0,561899,2650
1.0,561899,2649
0.0,561899,2669
1.0,561899,2908
0.0,561899,3093
1.0,561900,616
1.0,561900,617
0.0,561900,2764
1.0,561900,609
1.0,561900,619
0.0,561900,2586
1.0,561900,3329
1.0,561900,1079
0.0,561900,959
0.0,561900,1172
0.0,561900,1178
0.0,561900,1487
0.0,561900,797
0.0,561900,3429
0.0,561900,3430
0.0,561900,103
1.0,561900,2052
0.0,561900,142
0.0,561900,140
0.0,561900,138
0.0,561900,1213
0.0,561900,2203
0.0,561900,103
0.0,561900,3339
0.0,561900,109
0.0,561900,2202
1.0,561900,2196
0.0,561900,2921
1.0,561900,3158
0.0,561902,2043
1.0,561903,3329
1.0,561903,603
0.0,561903,2962
0.0,561903,1941
1.0,561903,1559
2.0,561903,1733
0.0,561903,988
1.0,561903,1348
1.0,561905,1528
0.0,561905,532
0.0,561905,1865
0.0,561906,690
0.0,561906,3093
1.0,561906,1887
1.0,561906,3268
0.0,561906,3062
0.0,561906,2664
0.0,561906,2659
1.0,561906,3110
2.0,561906,2202
0.0,561906,2963
1.0,561906,2348
3.0,561906,3304
2.0,561907,2178
2.0,561907,1974
3.0,561907,3012
1.0,561907,3475
3.0,561907,3738
3.0,561907,3733
1.0,561907,610
1.0,561908,1881
1.0,561908,1715
1.0,561908,1710
1.0,561908,1712
1.0,561909,1885
1.0,561909,1350
1.0,561910,3226
1.0,561910,2656
0.0,561910,2650
1.0,561910,2649
1.0,561910,2734
0.0,561910,2669
1.0,561911,3425
1.0,561911,3468
0.0,561911,52
1.0,561911,3633
1.0,561911,2685
1.0,561911,3238
0.0,561911,257
1.0,561911,2657
0.0,561911,1803
2.0,561911,2200
0.0,561911,2973
0.0,561911,2733
1.0,561911,2501
1.0,561911,2048
1.0,561911,309
0.0,561911,2782
0.0,561911,385
0.0,561911,3690
1.0,561911,3170
1.0,561911,2758
1.0,561911,3347
3.0,561911,3056
3.0,561911,3058
0.0,561911,3459
1.0,561911,2542
0.0,561911,466
0.0,561911,905
3.0,561912,3736
3.0,561912,3734
0.0,561912,583
0.0,561912,2708
0.0,561912,3245
0.0,561913,3204
0.0,561914,715
1.0,561914,1885
1.0,561914,3305
1.0,561914,667
0.0,561915,2631
0.0,561915,2950
0.0,561915,127
1.0,561915,1949
0.0,561915,42
2.0,561915,2088
1.0,561915,202
0.0,561915,195
0.0,561915,2506
0.0,561915,1012
1.0,561915,2168
0.0,561915,1687
1.0,561915,1117
0.0,561915,1790
0.0,561915,1789
0.0,561917,3210
0.0,561917,3172
0.0,561917,1331
0.0,561917,1705
0.0,561917,1709
0.0,561917,1703
0.0,561917,2572
0.0,561917,1111
0.0,561917,3169
0.0,561917,1991
0.0,561917,1288
0.0,561917,1263
0.0,561917,1296
0.0,561917,282
0.0,561917,1947
0.0,561917,306
0.0,561917,1714
0.0,561917,1711
0.0,561917,1720
0.0,561917,1712
0.0,561917,462
0.0,561917,1332
0.0,561917,1722
0.0,561917,1719
0.0,561917,1721
0.0,561917,994
0.0,561922,42
0.0,561922,1979
0.0,561922,1887
0.0,561922,2320
0.0,561922,3517
0.0,561922,3548
0.0,561922,785
0.0,561922,3661
0.0,561922,2674
1.0,561923,667
1.0,561923,670
1.0,561923,1879
1.0,561923,1706
1.0,561923,1702
1.0,561923,1709
1.0,561923,1722
1.0,561923,1710
1.0,561923,1705
1.0,561923,1720
3.0,561923,3057
0.0,561923,689
0.0,561923,2739
0.0,561923,1161
1.0,561923,18
0.0,561923,695
0.0,561923,2065
1.0,561925,1488
0.0,561925,642
3.0,561925,3044
1.0,561926,1350
0.0,561926,2235
1.0,561926,2961
0.0,561926,2593
1.0,561926,2184
0.0,561926,2705
0.0,561926,1469
0.0,561926,198
0.0,561926,823
0.0,561926,3333
1.0,561926,1561
0.0,561926,3434
0.0,561926,2313
0.0,561926,42
0.0,561926,3661
0.0,561926,2266
0.0,561926,2268
0.0,561926,2265
0.0,561926,853
0.0,561926,46
0.0,561926,2065
1.0,561926,3776
0.0,561926,362
0.0,561926,2995
1.0,561926,2752
0.0,561926,1777
1.0,561926,2805
1.0,561926,2711
3.0,561926,3733
0.0,561926,2996
1.0,561926,1775
1.0,561926,3197
1.0,561933,610
0.0,561933,2653
1.0,561933,1929
0.0,561933,2240
0.0,561933,2667
0.0,561933,2791
1.0,561933,2538
1.0,561933,1502
1.0,561933,3615
1.0,561952,1012
1.0,561955,3047
0.0,561967,2747
0.0,561967,3674
0.0,561967,391
0.0,561967,2066
0.0,561967,409
0.0,561967,1915
0.0,561967,1916
0.0,561967,1805
0.0,561967,2979
0.0,561967,3532
0.0,561968,466
0.0,561968,2473
0.0,561968,3197
0.0,561968,42
0.0,561968,2603
0.0,561968,3463
0.0,561968,2474
0.0,561969,15
0.0,561969,982
0.0,561969,1271
0.0,561969,1266
0.0,561969,1265
0.0,561969,1270
0.0,561969,2317
0.0,561969,3223
0.0,561969,2657
0.0,561969,2194
0.0,561969,2195
1.0,561969,778
0.0,561969,1196
1.0,561969,1229
0.0,561969,2319
3.0,561995,3564
1.0,562002,853
1.0,562002,2325
1.0,562002,2656
1.0,562002,2649
1.0,562002,2734
1.0,562002,2669
1.0,562002,2682
1.0,562002,3093
0.0,562011,1254
0.0,562011,2659
1.0,562011,7
1.0,562011,2594
3.0,562011,3022
2.0,562011,2593
0.0,562014,2659
1.0,562014,1712
1.0,562014,1703
1.0,562014,1709
0.0,562014,429
1.0,562015,3772
1.0,562015,3191
1.0,562017,3337
1.0,562017,2325
1.0,562017,2656
1.0,562017,2650
1.0,562017,2734
1.0,562019,1714
1.0,562019,1711
1.0,562019,1710
1.0,562021,2269
1.0,562021,1721
1.0,562021,3305
0.0,562023,982
0.0,562023,853
0.0,562023,1259
0.0,562023,2150
0.0,562023,3054
1.0,562023,2558
1.0,562023,1439
0.0,562025,2777
0.0,562025,2152
0.0,562025,1200
0.0,562025,2018
0.0,562025,1201
0.0,562025,2384
0.0,562025,2517
1.0,562025,3171
0.0,562031,1324
0.0,562031,1283
0.0,562031,2613
0.0,562031,3743
2.0,562031,2548
2.0,562031,1751
1.0,562031,2538
0.0,562031,915
0.0,562031,3631
0.0,562031,919
0.0,562031,3433
0.0,562031,1581
0.0,562031,3599
0.0,562031,283
0.0,562031,1266
0.0,562031,1264
0.0,562031,1271
1.0,562031,1265
0.0,562031,1272
0.0,562031,1286
0.0,562031,1269
0.0,562031,1267
0.0,562031,1005
0.0,562031,1393
0.0,562031,2838
0.0,562031,806
0.0,562031,802
0.0,562031,3275
0.0,562031,2501
0.0,562031,1102
0.0,562031,385
0.0,562031,1106
0.0,562031,533
0.0,562031,2797
0.0,562031,3506
0.0,562031,3022
0.0,562031,2963
0.0,562031,3646
0.0,562031,3333
0.0,562031,3646
0.0,562031,1362
0.0,562031,2838
0.0,562031,3339
0.0,562031,1740
0.0,562031,1638
0.0,562031,1670
0.0,562031,2475
0.0,562031,2842
1.0,562031,1557
1.0,562031,3347
0.0,562031,540
0.0,562031,1929
0.0,562031,3678
0.0,562031,3536
0.0,562031,1450
0.0,562031,429
0.0,562031,1294
0.0,562031,3773
0.0,562031,1665
0.0,562031,3275
0.0,562031,3621
0.0,562031,1746
0.0,562031,1331
0.0,562031,1332
0.0,562031,1671
1.0,562031,498
0.0,562031,3550
0.0,562031,3680
0.0,562031,502
0.0,562031,3466
0.0,562031,1188
0.0,562031,3415
0.0,562031,3422
0.0,562031,548
0.0,562031,1196
1.0,562031,1526
0.0,562031,3140
1.0,562031,734
0.0,562031,2655
0.0,562031,218
1.0,562031,1014
1.0,562031,793
0.0,562031,3649
0.0,562031,2665
0.0,562031,1715
0.0,562031,1703
0.0,562031,973
0.0,562031,997
0.0,562031,988
0.0,562031,979
0.0,562031,992
0.0,562031,975
0.0,562031,990
0.0,562031,981
0.0,562031,2318
0.0,562031,3452
0.0,562031,2411
0.0,562031,1415
0.0,562032,3690
1.0,562032,3689
0.0,562032,3433
1.0,562032,3169
0.0,562032,2696
1.0,562032,2741
3.0,562032,3517
1.0,562032,2644
3.0,562033,3422
0.0,562033,2973
0.0,562033,2705
1.0,562033,2699
1.0,562033,2700
1.0,562033,2702
0.0,562033,2791
0.0,562033,2452
0.0,562034,119
0.0,562034,2995
0.0,562034,3510
1.0,562034,3672
0.0,562034,703
0.0,562034,2663
0.0,562034,137
0.0,562034,3641
0.0,562034,1643
0.0,562034,1992
0.0,562034,1994
0.0,562034,2664
0.0,562034,2802
0.0,562034,3309
0.0,562034,2805
1.0,562034,2723
1.0,562035,3389
1.0,562035,2687
0.0,562035,2302
1.0,562035,496
0.0,562035,697
0.0,562035,3265
0.0,562035,3257
1.0,562035,1678
1.0,562035,668
1.0,562035,3689
0.0,562035,3690
0.0,562035,2837
1.0,562035,1498
0.0,562037,95
0.0,562037,266
0.0,562037,265
0.0,562037,2739
1.0,562037,1990
0.0,562037,689
0.0,562037,690
1.0,562038,2019
1.0,562038,1703
0.0,562038,2950
1.0,562038,2665
1.0,562038,1712
1.0,562039,2687
1.0,562039,1890
1.0,562039,1879
1.0,562042,523
3.0,562042,3006
2.0,562042,1929
1.0,562042,2984
1.0,562043,2498
1.0,562043,2501
1.0,562043,3397
1.0,562043,1612
1.0,562043,1949
1.0,562043,1348
0.0,562043,1862
1.0,562043,1912
0.0,562043,3031
1.0,562045,2233
1.0,562045,2046
0.0,562045,1138
0.0,562045,2695
0.0,562045,697
3.0,562045,3059
0.0,562046,2526
0.0,562046,3031
0.0,562046,3510
0.0,562046,3185
1.0,562046,3319
0.0,562046,134
0.0,562046,2652
0.0,562046,970
0.0,562046,1238
0.0,562046,1239
0.0,562046,3121
0.0,562046,2456
1.0,562046,2743
1.0,562046,523
1.0,562046,3011
1.0,562046,3141
0.0,562046,1568
1.0,562046,2707
1.0,562046,742
1.0,562046,2944
1.0,562046,2946
0.0,562046,739
0.0,562046,740
0.0,562046,30
1.0,562046,225
1.0,562046,1159
0.0,562046,611
0.0,562046,260
0.0,562046,2737
1.0,562046,1723
1.0,562046,1880
0.0,562046,3177
1.0,562046,2804
1.0,562046,2799
1.0,562046,1888
1.0,562046,1879
1.0,562046,1891
1.0,562046,1878
1.0,562046,1881
0.0,562046,832
0.0,562046,3536
1.0,562046,3537
1.0,562046,3538
0.0,562046,53
0.0,562046,2798
0.0,562046,2660
1.0,562046,2194
1.0,562046,2184
1.0,562046,3065
2.0,562046,2186
1.0,562046,2191
2.0,562046,2476
2.0,562046,2689
0.0,562046,1466
0.0,562046,462
2.0,562046,2648
1.0,562046,3046
0.0,562046,697
0.0,562046,692
0.0,562046,3317
3.0,562046,3713
3.0,562046,3736
0.0,562046,3673
0.0,562046,999
0.0,562046,994
0.0,562046,2447
0.0,562046,3582
0.0,562046,1918
1.0,562046,720
0.0,562046,2610
0.0,562046,2408
1.0,562046,2685
1.0,562046,2680
0.0,562046,1995
1.0,562046,2740
1.0,562046,1297
0.0,562046,477
0.0,562046,409
1.0,562046,3169
0.0,562046,1111
1.0,562046,3437
1.0,562046,67
2.0,562046,2204
0.0,562046,3677
2.0,562046,2175
2.0,562046,2168
0.0,562046,2121
1.0,562046,3013
1.0,562046,3014
0.0,562046,546
0.0,562046,3428
2.0,562046,1906
1.0,562049,3268
1.0,562049,2581
0.0,562049,3774
0.0,562049,1487
3.0,562050,3776
1.0,562053,992
1.0,562085,550
1.0,562085,1357
1.0,562085,966
0.0,562085,959
0.0,562085,1170
0.0,562085,1171
0.0,562085,2798
0.0,562085,54
0.0,562085,2267
0.0,562085,1369
1.0,562085,2928
1.0,562085,2932
0.0,562085,2698
0.0,562087,15
0.0,562087,640
0.0,562087,2168
0.0,562087,2752
0.0,562087,3304
0.0,562087,1935
0.0,562087,2018
0.0,562087,979
0.0,562087,1732
0.0,562087,888
1.0,562087,221
0.0,562087,1547
0.0,562087,1170
0.0,562087,3504
0.0,562093,1058
1.0,562093,1059
1.0,562095,1880
1.0,562095,1888
0.0,562096,2634
0.0,562096,1360
0.0,562096,3224
0.0,562096,1929
0.0,562096,3174
0.0,562096,39
0.0,562096,1058
1.0,562098,1721
1.0,562099,1721
1.0,562099,1710
1.0,562099,1702
1.0,562099,1712
0.0,562099,3401
1.0,562099,3178
1.0,562099,3319
1.0,562099,3689
1.0,562099,3305
1.0,562099,1877
0.0,562099,3073
0.0,562100,3074
0.0,562100,990
1.0,562100,2066
0.0,562100,2314
0.0,562100,1610
0.0,562100,1676
1.0,562101,2985
0.0,562101,3503
1.0,562101,3501
1.0,562101,1345
1.0,562101,2744
1.0,562101,2750
1.0,562101,2743
1.0,562101,1882
1.0,562101,966
1.0,562101,1702
1.0,562101,1718
1.0,562101,1703
1.0,562101,1711
1.0,562101,1710
1.0,562101,1712
1.0,562101,1888
1.0,562101,1881
1.0,562101,668
1.0,562101,3689
1.0,562101,3305
1.0,562101,669
1.0,562101,2651
1.0,562101,2979
1.0,562101,2983
1.0,562101,3047
1.0,562101,3046
3.0,562101,3043
1.0,562101,798
0.0,562101,2056
0.0,562101,138
0.0,562101,137
0.0,562101,2797
1.0,562101,723
1.0,562101,2932
1.0,562101,3040
0.0,562101,1619
0.0,562101,477
1.0,562101,96
0.0,562101,2244
1.0,562102,3227
1.0,562102,3633
1.0,562102,3018
0.0,562102,2791
0.0,562102,2452
0.0,562102,1469
1.0,562102,2067
1.0,562102,2193
1.0,562102,2983
1.0,562102,42
1.0,562102,3275
0.0,562102,959
0.0,562102,2268
1.0,562102,323
1.0,562102,1439
1.0,562102,605
1.0,562102,798
1.0,562102,669
1.0,562102,3358
0.0,562105,137
0.0,562105,3275
0.0,562105,3478
1.0,562105,3404
2.0,562105,1733
0.0,562105,3502
0.0,562106,684
0.0,562106,1865
0.0,562106,2205
0.0,562106,1929
0.0,562106,217
0.0,562106,3081
0.0,562106,3080
0.0,562106,69
0.0,562106,3192
0.0,562106,2071
0.0,562106,446
0.0,562106,2967
0.0,562106,650
0.0,562106,2049
